Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/20/14,walking,walking,2014-10-20T00:12:54+02:00,2014-10-20T00:13:51+02:00,57,0.038,76,0
10/20/14,walking,walking,2014-10-20T01:03:23+02:00,2014-10-20T01:18:13+02:00,890,1.125,1500,0
10/20/14,walking,walking,2014-10-20T08:16:39+02:00,2014-10-20T08:32:12+02:00,933,1.251,1669,0
10/20/14,walking,walking,2014-10-20T09:07:05+02:00,2014-10-20T09:23:43+02:00,998,1.365,1820,0
10/20/14,walking,walking,2014-10-20T11:24:21+02:00,2014-10-20T11:28:41+02:00,260,0.282,377,0
10/20/14,walking,walking,2014-10-20T12:58:04+02:00,2014-10-20T12:59:55+02:00,111,0.067,134,0
10/20/14,walking,walking,2014-10-20T13:00:00+02:00,2014-10-20T13:14:11+02:00,851,1.092,1456,0
10/20/14,walking,walking,2014-10-20T14:03:23+02:00,2014-10-20T14:06:29+02:00,186,0.230,306,0
10/20/14,walking,walking,2014-10-20T17:05:29+02:00,2014-10-20T17:05:31+02:00,2,0.001,2,0
10/20/14,walking,walking,2014-10-20T18:17:24+02:00,2014-10-20T18:18:01+02:00,37,0.027,54,0
10/20/14,walking,walking,2014-10-20T19:08:09+02:00,2014-10-20T19:09:05+02:00,56,0.038,75,0
10/20/14,walking,walking,2014-10-20T20:28:53+02:00,2014-10-20T20:29:34+02:00,41,0.023,45,0
